Zip,Total,White,Black,Asian,Biracial,Other,state_name,Male,Female,Age,Home Price,Houses,Household Income
95372,2164,2006,0,0,23,135,California,1257,907,34.8,276300.0,826.0,78784.0
95421,1681,1487,0,63,69,62,California,836,845,56.6,496200.0,732.0,77197.0
95442,3136,2667,5,0,50,414,California,1619,1517,50.3,864700.0,1381.0,150064.0
95635,807,735,12,3,5,52,California,397,410,55.8,274500.0,392.0,61577.0
95351,50079,36196,1101,3141,1604,8037,California,24743,25336,28.6,172900.0,13330.0,50962.0
95013,77,72,0,0,5,0,California,22,55,42.6,,28.0,73843.0
95053,3678,2266,166,769,330,147,California,1709,1969,19.3,,8.0,
95075,484,462,0,11,7,4,California,222,262,39.5,785000.0,153.0,124888.0
95211,1629,962,52,537,49,29,California,712,917,19.5,,0.0,
95234,113,113,0,0,0,0,California,51,62,16.7,,26.0,
95248,189,156,0,0,33,0,California,98,91,65.2,205800.0,94.0,35230.0
95304,14539,9355,1263,1060,1553,1308,California,8530,6009,38.2,526000.0,3734.0,121341.0
95319,1529,1248,33,3,9,236,California,913,616,41.4,158200.0,569.0,38375.0
95341,32446,16210,1408,4407,1015,9406,California,16544,15902,27.1,173600.0,8365.0,57729.0
95375,5,3,0,1,0,1,California,5,0,72.5,,0.0,
95377,32501,17140,1563,8475,3269,2054,California,16694,15807,35.1,465500.0,9025.0,118201.0
95391,16562,5899,1515,6839,1580,729,California,7805,8757,32.3,558400.0,4399.0,141114.0
95435,14,14,0,0,0,0,California,0,14,,,14.0,
95467,6044,5350,11,66,137,480,California,2942,3102,43.0,286600.0,2284.0,78526.0
95486,73,73,0,0,0,0,California,56,17,37.9,,56.0,49696.0
95604,87,87,0,0,0,0,California,42,45,73.2,,53.0,79125.0
95652,667,340,121,61,109,36,California,289,378,38.0,,173.0,56049.0
95679,71,71,0,0,0,0,California,44,27,50.1,,26.0,
95680,10,10,0,0,0,0,California,0,10,,,10.0,
95697,420,248,0,0,0,172,California,240,180,44.9,,144.0,62129.0
95698,179,179,0,0,0,0,California,100,79,39.9,368000.0,69.0,77675.0
95699,20,20,0,0,0,0,California,14,6,,,20.0,
95724,20,15,0,0,0,5,California,20,0,23.5,,0.0,
95757,49683,18728,6712,16748,4591,2904,California,24297,25386,35.3,431000.0,13852.0,118905.0
95811,6050,3757,955,506,184,648,California,3169,2881,32.2,498100.0,3299.0,81689.0
95915,0,0,0,0,0,0,California,0,0,,,0.0,
95645,1652,1480,0,55,25,92,California,879,773,46.2,185400.0,616.0,56142.0
95458,3019,2452,88,9,231,239,California,1625,1394,37.2,121000.0,1206.0,66325.0
95553,913,723,67,0,0,123,California,589,324,41.6,428600.0,469.0,72045.0
95610,45995,38773,1842,1593,2137,1650,California,22254,23741,36.2,305800.0,17670.0,73362.0
95361,34558,30098,156,735,1423,2146,California,16892,17666,38.0,340300.0,12020.0,87755.0
95457,3330,2611,7,0,121,591,California,1681,1649,51.7,157400.0,1347.0,60709.0
95545,101,87,11,0,0,3,California,67,34,48.8,428600.0,36.0,72631.0
95616,52088,31479,1443,13287,3448,2431,California,24509,27579,22.9,631700.0,17381.0,88536.0
93012,36225,28521,571,4132,2064,937,California,16770,19455,43.8,607000.0,13138.0,133121.0
93030,59755,44751,1494,4629,1856,7025,California,30324,29431,32.3,447200.0,14954.0,84698.0
93040,2007,1604,54,20,69,260,California,929,1078,33.5,319400.0,572.0,60796.0
93110,16660,12607,325,856,794,2078,California,8572,8088,43.9,830900.0,6358.0,122985.0
93212,23424,14820,2494,184,747,5179,California,15926,7498,35.1,144600.0,4220.0,47683.0
93218,873,714,0,0,3,156,California,440,433,30.8,107900.0,253.0,40648.0
93260,228,138,58,0,32,0,California,115,113,35.0,143100.0,87.0,46485.0
93261,2715,1842,0,60,7,806,California,1504,1211,32.5,109100.0,743.0,30040.0
93263,21572,17740,406,139,308,2979,California,10779,10793,26.9,171700.0,5516.0,58240.0
93267,6347,4307,0,5,62,1973,California,3118,3229,35.2,139100.0,1774.0,48936.0
93274,73778,58593,2533,1282,2697,8673,California,36576,37202,29.2,191200.0,21580.0,68698.0
93276,186,174,0,0,10,2,California,106,80,31.5,,61.0,48293.0
93422,33806,30578,293,564,1557,814,California,17209,16597,38.6,492700.0,12791.0,100731.0
93455,45116,37742,567,2077,2525,2205,California,21526,23590,38.9,394000.0,15245.0,100266.0
93638,50894,33435,1852,527,1706,13374,California,25743,25151,28.0,187600.0,12275.0,56398.0
93667,2415,2080,0,9,106,220,California,1181,1234,41.8,258500.0,875.0,87763.0
93651,1915,1697,0,8,149,61,California,1052,863,50.2,387500.0,713.0,112465.0
93660,4228,3186,0,0,19,1023,California,2076,2152,27.5,156600.0,1120.0,41110.0
93664,408,378,0,0,15,15,California,227,181,59.6,509900.0,210.0,111635.0
93673,740,667,0,2,21,50,California,344,396,30.1,126400.0,184.0,48561.0
93711,38349,28774,1161,3346,1970,3098,California,18408,19941,43.1,343500.0,15945.0,108126.0
93720,47270,34600,1508,5911,2299,2952,California,22638,24632,37.5,312300.0,17979.0,105997.0
93907,22766,14136,346,1404,1414,5466,California,11291,11475,40.9,463300.0,7235.0,97879.0
93921,3379,3053,1,119,159,47,California,1582,1797,57.9,1370100.0,1674.0,127234.0
93930,17142,9456,121,269,517,6779,California,9013,8129,30.3,273600.0,4255.0,62051.0
93001,33185,29129,281,736,1173,1866,California,16763,16422,37.9,549900.0,12806.0,84212.0
93013,16644,12708,62,417,671,2786,California,8275,8369,44.3,753200.0,6232.0,123631.0
93041,24506,17328,1252,1467,2296,2163,California,12621,11885,30.6,385100.0,7194.0,70745.0
93101,31624,23692,547,1023,1221,5141,California,15681,15943,34.0,863700.0,12842.0,79380.0
93206,1970,1770,27,0,85,88,California,1062,908,25.5,144200.0,562.0,51677.0
93004,30502,25275,831,1421,1712,1263,California,14689,15813,39.9,520500.0,10856.0,100731.0
93021,38063,29282,603,2992,2410,2776,California,18299,19764,37.9,624900.0,11783.0,137312.0
93022,7232,6570,1,114,218,329,California,3942,3290,41.8,497400.0,2508.0,99555.0
93222,1481,1350,0,15,64,52,California,806,675,53.3,206300.0,683.0,78125.0
93234,7260,3488,19,1,63,3689,California,3584,3676,27.0,153800.0,1852.0,34740.0
93242,3541,2730,0,145,79,587,California,1576,1965,32.3,206300.0,1056.0,67216.0
93247,18522,14911,62,198,382,2969,California,9855,8667,31.6,151300.0,5246.0,48638.0
93249,2088,1931,0,8,0,149,California,1122,966,23.3,118600.0,541.0,42359.0
93252,2738,2193,44,122,292,87,California,2006,732,39.5,85000.0,542.0,44880.0
93270,5542,3844,10,0,71,1617,California,2877,2665,33.7,199600.0,1569.0,63736.0
93291,57968,41721,696,4593,2958,8000,California,28669,29299,30.5,259800.0,16769.0,84493.0
93304,49976,30121,6014,1275,1448,11118,California,24880,25096,29.3,151300.0,15060.0,50725.0
93306,73401,59981,2101,2334,2499,6486,California,36616,36785,31.0,194500.0,22240.0,74055.0
93307,84809,58108,5933,1386,1732,17650,California,41457,43352,27.4,153500.0,22006.0,50843.0
93420,30136,25679,222,1254,1257,1724,California,14333,15803,48.9,626100.0,11634.0,104804.0
93454,40604,32998,882,1894,1389,3441,California,20261,20343,31.0,329500.0,11695.0,75293.0
93458,57369,47363,576,2437,1509,5484,California,28951,28418,26.9,303400.0,13230.0,65612.0
93461,1451,1404,14,0,15,18,California,749,702,39.5,281900.0,539.0,67780.0
93536,72383,46997,11777,3912,3993,5704,California,38678,33705,36.0,305100.0,21529.0,91653.0
93546,9359,7935,80,304,262,778,California,4637,4722,34.7,382400.0,3080.0,83895.0
93591,6579,3407,652,52,287,2181,California,3033,3546,33.5,174200.0,1886.0,51213.0
93609,5586,3164,0,178,176,2068,California,2841,2745,32.6,177200.0,1538.0,53906.0
93616,2664,1812,0,101,46,705,California,1478,1186,30.3,264600.0,686.0,52935.0
93618,31230,24345,165,623,729,5368,California,15730,15500,27.8,193700.0,8074.0,59906.0
93626,1983,1554,7,282,42,98,California,906,1077,44.3,354000.0,722.0,110745.0
93501,4861,2905,1085,21,90,760,California,2599,2262,36.5,105800.0,1845.0,45372.0
93505,13606,7340,3653,527,833,1253,California,7979,5627,34.5,112800.0,4008.0,62039.0
93526,570,454,1,4,24,87,California,305,265,47.2,168100.0,288.0,57546.0
93530,15,15,0,0,0,0,California,10,5,56.3,26900.0,15.0,56907.0
93552,40266,15405,4262,1612,1675,17312,California,20896,19370,31.3,241300.0,9972.0,75614.0
93560,20929,14310,2018,511,1296,2794,California,10920,10009,32.2,186900.0,6969.0,72263.0
93608,940,537,0,0,0,403,California,507,433,35.4,115500.0,270.0,43403.0
93669,164,136,0,0,0,28,California,85,79,61.6,,80.0,43053.0
93701,10274,5877,664,1141,239,2353,California,5069,5205,25.9,112000.0,3376.0,27681.0
93728,16382,11679,1093,298,626,2686,California,8253,8129,29.9,146700.0,5781.0,49270.0
93924,6568,5628,55,91,379,415,California,3088,3480,54.9,938900.0,2550.0,160129.0
93925,2155,1112,0,5,0,1038,California,1070,1085,27.4,338900.0,420.0,76114.0
93933,25015,13401,1729,4366,2862,2657,California,12083,12932,33.9,474400.0,8838.0,80165.0
93612,35450,23366,1445,2595,1730,6314,California,17650,17800,32.4,191000.0,13606.0,54950.0
93621,94,94,0,0,0,0,California,64,30,67.1,,64.0,45892.0
93627,188,41,0,0,0,147,California,78,110,21.5,,39.0,
93634,21,4,14,0,0,3,California,8,13,29.9,,2.0,
93635,40759,25441,697,1222,1859,11540,California,20453,20306,30.4,268100.0,11353.0,71271.0
93640,12727,6350,323,29,262,5763,California,6723,6004,29.6,153900.0,2847.0,37376.0
93657,34723,25887,28,1789,774,6245,California,17569,17154,35.1,251200.0,10529.0,72013.0
93646,10873,7700,41,23,141,2968,California,5333,5540,26.7,144200.0,2786.0,39962.0
93647,10896,6858,159,809,583,2487,California,5607,5289,28.5,141100.0,2889.0,47815.0
93653,1383,1195,4,25,63,96,California,641,742,51.0,280000.0,530.0,79510.0
93703,33000,19430,1850,4714,1036,5970,California,16278,16722,29.0,140000.0,9889.0,44787.0
93725,26980,13757,1114,3940,590,7579,California,13285,13695,27.8,176600.0,6666.0,58093.0
93436,56406,38689,2506,2079,3884,9248,California,30079,26327,34.6,322200.0,17978.0,79112.0
93441,1013,883,0,5,18,107,California,485,528,45.9,915900.0,403.0,129597.0
93452,795,698,0,16,0,81,California,537,258,34.0,415400.0,277.0,61869.0
93518,975,880,16,5,11,63,California,474,501,54.8,176700.0,425.0,64032.0
93522,56,56,0,0,0,0,California,32,24,64.8,31500.0,43.0,21172.0
93528,138,116,0,22,0,0,California,72,66,35.4,,80.0,
93606,949,810,0,40,0,99,California,398,551,25.1,154200.0,221.0,46764.0
93624,1041,507,0,16,5,513,California,647,394,32.1,,218.0,38409.0
93648,16194,12006,52,65,263,3808,California,8143,8051,27.8,155400.0,4299.0,42734.0
93654,30935,22624,579,1076,1743,4913,California,15801,15134,32.6,213000.0,8753.0,63842.0
93656,6323,3366,49,16,124,2768,California,3358,2965,31.9,167400.0,1670.0,59350.0
93927,18778,11313,195,38,150,7082,California,9605,9173,26.8,277300.0,4133.0,68711.0
93035,29404,24252,816,1459,1353,1524,California,14467,14937,40.7,541700.0,9982.0,106116.0
93067,454,417,0,0,0,37,California,179,275,63.2,777800.0,295.0,86041.0
93203,22744,20332,287,46,172,1907,California,11490,11254,25.1,154300.0,5345.0,48553.0
93010,45092,34533,1086,4032,2861,2580,California,22434,22658,38.5,607900.0,15798.0,115460.0
93015,17817,15674,47,263,457,1376,California,8590,9227,36.0,395900.0,5064.0,78873.0
93117,58431,38286,1619,8226,3532,6768,California,28891,29540,22.2,793400.0,15977.0,87833.0
93202,3777,2000,191,182,201,1203,California,2037,1740,32.7,133400.0,1112.0,56723.0
93223,10742,8031,199,25,34,2453,California,5057,5685,28.0,143000.0,2760.0,48680.0
93244,395,388,0,3,4,0,California,227,168,61.6,259500.0,160.0,113797.0
93277,53015,41555,1776,2160,2116,5408,California,25571,27444,33.4,210400.0,18022.0,78546.0
93292,41031,30781,505,1761,2203,5781,California,19977,21054,31.1,206700.0,13275.0,72375.0
93305,38725,26757,2759,604,1165,7440,California,19240,19485,27.1,141200.0,10844.0,41325.0
93313,52637,33212,3371,6045,1914,8095,California,26086,26551,29.7,234800.0,13981.0,85885.0
93405,36550,27254,2359,3459,1561,1917,California,21034,15516,21.6,673400.0,8574.0,73074.0
93424,776,628,0,53,65,30,California,418,358,64.0,815200.0,512.0,113970.0
93432,1125,1101,0,0,0,24,California,444,681,57.0,611300.0,451.0,109339.0
93433,13538,10784,376,566,575,1237,California,6682,6856,36.2,464000.0,5216.0,80559.0
93450,806,554,0,7,0,245,California,405,401,29.1,267300.0,229.0,63190.0
93460,4929,4008,6,118,227,570,California,2484,2445,49.0,944600.0,1939.0,119530.0
93465,8914,8186,27,33,333,335,California,4225,4689,45.5,588200.0,3285.0,106200.0
93532,2871,2415,40,31,100,285,California,1465,1406,46.7,264700.0,1039.0,80988.0
93550,77006,27275,10426,2081,3617,33607,California,37405,39601,29.0,210100.0,21577.0,54760.0
93551,51085,29678,5371,4174,4023,7839,California,25055,26030,37.1,346600.0,15932.0,108317.0
93561,34839,30487,1312,585,1325,1130,California,19709,15130,40.2,252500.0,11574.0,79427.0
93563,408,282,47,2,29,48,California,235,173,53.8,304000.0,127.0,105609.0
93602,3967,3504,44,20,97,302,California,2047,1920,46.9,277900.0,1499.0,74927.0
93605,188,184,0,4,0,0,California,73,115,23.4,322700.0,53.0,96047.0
93610,23607,15514,1495,682,1156,4760,California,10531,13076,33.6,219100.0,4891.0,64787.0
93644,8981,8184,0,348,158,291,California,4481,4500,47.1,288600.0,3543.0,72924.0
93662,30922,24212,271,1365,1334,3740,California,15515,15407,30.6,183900.0,8496.0,60421.0
93668,1173,766,0,0,95,312,California,629,544,39.1,260300.0,359.0,62269.0
93704,29294,21226,1842,1661,1059,3506,California,14424,14870,35.9,238700.0,11302.0,72416.0
93726,43209,25251,3972,4830,1787,7369,California,20873,22336,28.6,167900.0,14130.0,48428.0
93906,65256,29510,1159,5306,3310,25971,California,31935,33321,32.2,369200.0,16920.0,82588.0
93908,12093,9563,61,770,203,1496,California,6050,6043,49.9,747900.0,4514.0,162667.0
93923,12833,11476,60,600,397,300,California,5874,6959,57.9,1124500.0,5489.0,169607.0
93665,875,511,137,0,0,227,California,424,451,31.8,86900.0,250.0,34622.0
93702,44139,23454,1495,6062,867,12261,California,22796,21343,27.9,116400.0,11894.0,37815.0
93705,37707,21762,4675,2144,1561,7565,California,18369,19338,31.2,159800.0,12109.0,49958.0
93706,40936,23180,5510,3158,2346,6742,California,20516,20420,28.7,149700.0,11087.0,45727.0
93710,32625,21246,2123,3364,1668,4224,California,15087,17538,28.4,228400.0,11238.0,63499.0
93065,72061,57815,973,7319,2994,2960,California,35083,36978,40.0,575000.0,23865.0,123268.0
93905,60408,25781,279,1158,497,32693,California,31073,29335,27.4,337700.0,12899.0,60101.0
93940,32411,25451,1317,2419,2035,1189,California,16549,15862,38.5,769300.0,13044.0,112996.0
93060,34181,29569,92,553,1102,2865,California,16903,17278,33.0,375300.0,10001.0,74393.0
93066,3112,2794,20,57,20,221,California,1646,1466,47.8,905500.0,1070.0,156830.0
93105,27515,23361,190,1162,975,1827,California,13242,14273,46.4,1012700.0,11356.0,124300.0
93208,47,47,0,0,0,0,California,2,45,,,47.0,
93215,55269,39587,2344,6665,951,5722,California,31769,23500,30.0,173300.0,11937.0,55364.0
93219,10167,8199,34,545,45,1344,California,5452,4715,29.6,131800.0,2520.0,43290.0
93225,4816,4429,0,70,242,75,California,2437,2379,43.8,173600.0,1812.0,62256.0
93210,18025,10427,583,466,1152,5397,California,10645,7380,32.1,166500.0,4566.0,80925.0
93243,1938,1381,0,284,67,206,California,860,1078,35.4,,776.0,47031.0
93250,16088,14553,154,19,171,1191,California,8760,7328,27.0,162500.0,3733.0,44575.0
93257,76923,58653,542,3082,2353,12293,California,39069,37854,30.4,166500.0,21804.0,57960.0
93262,63,15,16,16,16,0,California,32,31,57.0,,0.0,
93615,6513,4730,0,57,152,1574,California,3578,2935,26.7,109000.0,1521.0,46096.0
93620,8889,5441,214,91,565,2578,California,4421,4468,33.1,206700.0,2826.0,63804.0
93622,10395,6999,34,6,5,3351,California,5164,5231,30.2,158000.0,2820.0,54198.0
93645,344,344,0,0,0,0,California,117,227,47.1,389500.0,88.0,209085.0
93650,3477,1812,39,248,506,872,California,1832,1645,42.7,75900.0,1308.0,40843.0
93512,313,204,0,3,0,106,California,144,169,53.3,187500.0,134.0,43285.0
93516,2335,1552,226,98,139,320,California,1162,1173,41.8,63400.0,986.0,54976.0
93523,3700,2890,241,68,308,193,California,1966,1734,27.4,57900.0,1141.0,78627.0
93527,1618,1572,17,0,29,0,California,677,941,57.9,170700.0,675.0,76408.0
93531,388,348,0,0,0,40,California,185,203,39.3,445100.0,129.0,129924.0
93534,39088,22822,9506,1343,1490,3927,California,18108,20980,34.3,204200.0,13943.0,49109.0
93553,1781,1077,37,10,212,445,California,815,966,52.2,232700.0,724.0,76072.0
93554,64,64,0,0,0,0,California,28,36,71.5,,56.0,34354.0
93239,1520,792,15,0,17,696,California,739,781,32.4,159500.0,349.0,45447.0
93241,16834,15596,44,20,23,1151,California,8649,8185,27.5,119300.0,4150.0,45507.0
93255,556,489,0,15,12,40,California,241,315,59.2,67700.0,326.0,49764.0
93256,5939,4756,196,0,18,969,California,2805,3134,24.0,121600.0,1560.0,36910.0
93280,27698,22365,1749,207,773,2604,California,16264,11434,29.7,160300.0,6251.0,47821.0
93301,12028,7819,1374,613,887,1335,California,5948,6080,30.8,202200.0,4651.0,53525.0
93437,3379,2081,364,191,636,107,California,1989,1390,22.7,,917.0,71860.0
93445,7383,5725,0,511,480,667,California,3785,3598,38.9,355900.0,2468.0,75801.0
93442,10976,9959,117,308,260,332,California,5367,5609,49.1,589500.0,4968.0,79334.0
93444,20775,18020,267,681,672,1135,California,10608,10167,43.8,557800.0,7148.0,105682.0
93453,2953,2826,107,0,20,0,California,1489,1464,56.3,448300.0,1309.0,65551.0
93463,8025,6881,88,231,174,651,California,3874,4151,47.7,760600.0,3247.0,117922.0
93514,14412,11649,93,271,498,1901,California,7295,7117,46.0,306500.0,6159.0,73197.0
93529,508,497,0,11,0,0,California,328,180,58.5,356900.0,200.0,93425.0
93541,226,217,5,4,0,0,California,155,71,50.8,209800.0,146.0,72668.0
93549,264,205,18,0,0,41,California,151,113,56.3,195600.0,112.0,76819.0
93562,1723,1504,89,38,66,26,California,888,835,42.6,57700.0,756.0,46185.0
93268,17964,15795,122,458,676,913,California,9120,8844,28.6,139900.0,5710.0,62477.0
93271,2432,2255,0,106,41,30,California,1292,1140,55.4,314700.0,1075.0,87320.0
93954,472,277,0,0,3,192,California,202,270,30.2,224100.0,100.0,56217.0
93955,34395,21602,2514,3327,2305,4647,California,16999,17396,32.4,445400.0,10606.0,75944.0
93960,26610,14063,2210,557,1268,8512,California,18111,8499,36.1,332400.0,4081.0,75965.0
93962,385,385,0,0,0,0,California,240,145,47.8,564000.0,142.0,112400.0
93272,4454,3851,0,0,15,588,California,2346,2108,25.9,125000.0,1094.0,46421.0
93308,53702,45593,1535,744,2850,2980,California,27362,26340,34.6,207500.0,19454.0,60105.0
93402,16350,14741,12,533,564,500,California,8165,8185,47.5,498600.0,6503.0,98692.0
93429,111,81,11,0,0,19,California,42,69,54.2,172500.0,36.0,57000.0
93430,2947,2836,8,72,20,11,California,1468,1479,58.6,707200.0,1478.0,87231.0
93063,56651,45022,597,5265,3201,2566,California,27794,28857,41.1,531700.0,19096.0,110453.0
93205,1384,1194,0,0,81,109,California,711,673,56.3,98300.0,727.0,40359.0
93224,453,416,0,1,24,12,California,239,214,38.8,92500.0,159.0,56178.0
93265,3271,2978,12,0,99,182,California,1690,1581,55.8,247300.0,1717.0,75594.0
93226,180,175,5,0,0,0,California,96,84,61.8,198400.0,107.0,64192.0
93240,6343,5975,46,4,151,167,California,2923,3420,50.9,134900.0,2707.0,53505.0
93251,229,199,2,10,0,18,California,131,98,49.3,45800.0,78.0,56764.0
93287,96,90,0,6,0,0,California,56,40,58.4,194800.0,45.0,87380.0
93309,59378,41862,5790,2440,2771,6515,California,29144,30234,31.8,194700.0,21718.0,65751.0
93311,45763,30741,1964,7782,1869,3407,California,22869,22894,34.3,294600.0,14551.0,121943.0
93427,6071,5432,21,41,181,396,California,2807,3264,45.2,513400.0,2123.0,98643.0
93446,44753,40176,477,496,1208,2396,California,22151,22602,40.6,445600.0,17438.0,87638.0
93451,4089,3297,11,54,142,585,California,2166,1923,34.6,354500.0,1331.0,81445.0
93254,858,815,7,3,19,14,California,397,461,27.9,120800.0,280.0,63313.0
93285,2085,2071,0,0,14,0,California,978,1107,59.8,113600.0,1208.0,48446.0
93286,9755,7377,74,58,185,2061,California,4856,4899,30.0,166000.0,2859.0,59746.0
93312,60238,46359,1494,4584,3121,4680,California,29886,30352,33.8,290600.0,19560.0,115927.0
93109,11573,9729,153,590,321,780,California,6111,5462,43.7,1159000.0,4615.0,142960.0
93111,17263,13956,297,1117,630,1263,California,8250,9013,43.4,869100.0,6166.0,135196.0
93201,1431,1161,6,5,50,209,California,772,659,28.9,95000.0,378.0,38685.0
93221,14328,11497,180,329,285,2037,California,7078,7250,36.9,221400.0,4800.0,74713.0
93230,66800,50198,3423,2987,2962,7230,California,33951,32849,33.3,213900.0,21799.0,77095.0
93401,28423,24293,497,1282,1078,1273,California,14497,13926,35.0,658100.0,12088.0,95889.0
93666,952,751,0,13,16,172,California,437,515,21.8,104600.0,231.0,37242.0
93675,3759,3265,12,55,168,259,California,2017,1742,47.7,193000.0,1286.0,81268.0
93721,7611,3315,833,524,320,2619,California,5105,2506,33.5,150400.0,2000.0,42202.0
93722,83179,45245,9066,14113,3691,11064,California,41434,41745,30.9,226300.0,24718.0,69619.0
93901,27805,16828,443,1469,1185,7880,California,13601,14204,35.5,454500.0,9690.0,77855.0
93920,1403,1277,0,36,0,90,California,766,637,36.3,1536500.0,485.0,78919.0
93950,15595,13595,225,819,704,252,California,7237,8358,48.5,823900.0,6845.0,111031.0
93428,5981,5319,24,186,99,353,California,2802,3179,62.0,638200.0,2881.0,85596.0
93434,7350,5676,35,275,143,1221,California,3799,3551,28.7,238200.0,2014.0,56653.0
93440,1648,1430,0,87,41,90,California,793,855,40.2,470700.0,485.0,107579.0
93535,72948,47805,15084,2403,2764,4892,California,36037,36911,30.1,181900.0,20976.0,54539.0
93510,7626,6570,149,203,217,487,California,3985,3641,48.9,536700.0,2703.0,122530.0
93513,1692,1191,9,19,71,402,California,856,836,46.8,233800.0,750.0,67775.0
93517,526,452,3,6,1,64,California,335,191,61.0,230000.0,232.0,67947.0
93543,15135,7143,1248,176,725,5843,California,7365,7770,32.3,237300.0,3711.0,69703.0
93555,33742,25580,1873,2022,1684,2583,California,16960,16782,36.7,174800.0,12980.0,80715.0
93604,629,573,0,4,34,18,California,266,363,62.8,694300.0,310.0,119450.0
93614,11676,10131,132,220,649,544,California,5340,6336,52.2,261600.0,4562.0,83599.0
93625,7862,5795,57,962,272,776,California,3823,4039,32.0,252900.0,2350.0,70421.0
93630,20195,15281,12,793,606,3503,California,10350,9845,28.7,218300.0,5341.0,68444.0
93631,16349,13693,34,600,892,1130,California,8056,8293,34.9,277300.0,5350.0,89749.0
93637,39381,27144,1372,886,1025,8954,California,18240,21141,32.0,219100.0,12305.0,66361.0
93641,198,183,3,0,4,8,California,172,26,60.5,254500.0,113.0,39477.0
93643,2960,2334,0,72,122,432,California,1576,1384,49.5,252500.0,1257.0,68740.0
93926,9262,5433,32,201,78,3518,California,4787,4475,30.1,345300.0,2315.0,70516.0
